GeoFIPS,GeoName,Description,RPP 2023
36220,"Odessa, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)", RPPs: Goods ,93.02
36420,"Oklahoma City, OK (Metropolitan Statistical Area)", RPPs: Goods ,92.19
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)", RPPs: Goods ,95.24
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
36980,"Owensboro, KY (Metropolitan Statistical Area)", RPPs: Goods ,95.18
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
37460,"Panama City, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)", RPPs: Goods ,95.43
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
37900,"Peoria, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)", RPPs: Goods ,100.28
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)", RPPs: Goods ,98.43
38220,"Pine Bluff, AR (Metropolitan Statistical Area)", RPPs: Goods ,92.12
38300,"Pittsburgh, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
38340,"Pittsfield, MA (Metropolitan Statistical Area)", RPPs: Goods ,97.52
38540,"Pocatello, ID (Metropolitan Statistical Area)", RPPs: Goods ,93.86
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)", RPPs: Goods ,96.56
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)", RPPs: Goods ,104.59
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *", RPPs: Goods ,109.41
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)", RPPs: Goods ,95.07
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)", RPPs: Goods ,97.01
39340,"Provo-Orem, UT (Metropolitan Statistical Area)", RPPs: Goods ,93.02
39380,"Pueblo, CO (Metropolitan Statistical Area)", RPPs: Goods ,94.33
39460,"Punta Gorda, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
39540,"Racine, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
39660,"Rapid City, SD (Metropolitan Statistical Area)", RPPs: Goods ,96.07
39740,"Reading, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
39820,"Redding, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
39900,"Reno, NV (Metropolitan Statistical Area)", RPPs: Goods ,94.59
40060,"Richmond, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.33
40220,"Roanoke, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
40340,"Rochester, MN (Metropolitan Statistical Area)", RPPs: Goods ,95.93
40380,"Rochester, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
40420,"Rockford, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
40580,"Rocky Mount, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
40660,"Rome, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
40980,"Saginaw, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
41060,"St. Cloud, MN (Metropolitan Statistical Area)", RPPs: Goods ,95.93
41100,"St. George, UT (Metropolitan Statistical Area)", RPPs: Goods ,93.02
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)", RPPs: Goods ,95.13
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)", RPPs: Goods ,101.87
41420,"Salem, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
41500,"Salinas, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)", RPPs: Goods ,96.19
41620,"Salt Lake City, UT (Metropolitan Statistical Area)", RPPs: Goods ,93.02
41660,"San Angelo, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)", RPPs: Goods ,103.54
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)", RPPs: Goods ,117.21
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
42140,"Santa Fe, NM (Metropolitan Statistical Area)", RPPs: Goods ,95.41
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
42340,"Savannah, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)", RPPs: Goods ,107.92
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
43100,"Sheboygan, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)", RPPs: Goods ,95.07
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)", RPPs: Goods ,95.25
43620,"Sioux Falls, SD (Metropolitan Statistical Area)", RPPs: Goods ,96.07
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)", RPPs: Goods ,93.93
43900,"Spartanburg, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
44100,"Springfield, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
44140,"Springfield, MA (Metropolitan Statistical Area)", RPPs: Goods ,97.52
44180,"Springfield, MO (Metropolitan Statistical Area)", RPPs: Goods ,95.16
44220,"Springfield, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
44300,"State College, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
44420,"Staunton, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
44700,"Stockton, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
44940,"Sumter, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
45060,"Syracuse, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
45220,"Tallahassee, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)", RPPs: Goods ,101.26
45460,"Terre Haute, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)", RPPs: Goods ,92
45540,"The Villages, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
45780,"Toledo, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
45820,"Topeka, KS (Metropolitan Statistical Area)", RPPs: Goods ,94.8
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)", RPPs: Goods ,98.52
46060,"Tucson, AZ (Metropolitan Statistical Area)", RPPs: Goods ,95.07
46140,"Tulsa, OK (Metropolitan Statistical Area)", RPPs: Goods ,92.19
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
46300,"Twin Falls, ID (Metropolitan Statistical Area) *", RPPs: Goods ,93.86
46340,"Tyler, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)", RPPs: Goods ,106.91
46540,"Utica-Rome, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
46660,"Valdosta, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
46700,"Vallejo, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
47020,"Victoria, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)", RPPs: Goods ,98.52
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)", RPPs: Goods ,96.72
47300,"Visalia, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
47380,"Waco, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
47460,"Walla Walla, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
47580,"Warner Robins, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)", RPPs: Goods ,105
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)", RPPs: Goods ,95.07
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)", RPPs: Goods ,95.79
48300,"Wenatchee, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)", RPPs: Goods ,95.73
48620,"Wichita, KS (Metropolitan Statistical Area)", RPPs: Goods ,94.8
48660,"Wichita Falls, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
48700,"Williamsport, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
48900,"Wilmington, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
49020,"Winchester, VA-WV (Metropolitan Statistical Area)", RPPs: Goods ,96.51
49180,"Winston-Salem, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
49340,"Worcester, MA-CT (Metropolitan Statistical Area)", RPPs: Goods ,97.5
49420,"Yakima, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
49620,"York-Hanover, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)", RPPs: Goods ,93.13
49700,"Yuba City, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
49740,"Yuma, AZ (Metropolitan Statistical Area)", RPPs: Goods ,95.07
0,United States, RPPs: Services: Housing ,100.74
999,United States (Nonmetropolitan Portion), RPPs: Services: Housing ,58.95
10180,"Abilene, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.61
10420,"Akron, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.47
10500,"Albany, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.03
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,108.15
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,92.8
10740,"Albuquerque, NM (Metropolitan Statistical Area)", RPPs: Services: Housing ,88.77
10780,"Alexandria, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.08
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", RPPs: Services: Housing ,98.81
11020,"Altoona, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,52.98
11100,"Amarillo, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.35
11180,"Ames, IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.87
11260,"Anchorage, AK (Metropolitan Statistical Area)", RPPs: Services: Housing ,120.7
11460,"Ann Arbor, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,112.02
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,49.7
11540,"Appleton, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,81.64
11700,"Asheville, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,92.43
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.86
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,110.86
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", RPPs: Services: Housing ,91.44
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.24
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.78
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,126.36
12540,"Bakersfield, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,88.03
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", RPPs: Services: Housing ,116.91
12620,"Bangor, ME (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.23
12700,"Barnstable Town, MA (Metropolitan Statistical Area)", RPPs: Services: Housing ,124.2
12940,"Baton Rouge, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.18
12980,"Battle Creek, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.89
13020,"Bay City, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.55
13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,76.06
13220,"Beckley, WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.73
13380,"Bellingham, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,109.63
13460,"Bend, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,114.95
13740,"Billings, MT (Metropolitan Statistical Area)", RPPs: Services: Housing ,72.98
13780,"Binghamton, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.07
13820,"Birmingham-Hoover, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,72.09
13900,"Bismarck, ND (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.83
13980,"Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.42
14010,"Bloomington, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.53
14020,"Bloomington, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,81.16
14100,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.01
14260,"Boise City, ID (Metropolitan Statistical Area)", RPPs: Services: Housing ,98.04
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)", RPPs: Services: Housing ,148.17
14500,"Boulder, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,148.72
14540,"Bowling Green, KY (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.07
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,132.71
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)", RPPs: Services: Housing ,143.46
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,55.73
15260,"Brunswick, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.45
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.94
15500,"Burlington, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.03
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.69
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)", RPPs: Services: Housing ,110.98
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.44
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,126.7
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,52.16
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,54.45
16180,"Carson City, NV (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.39
16220,"Casper, WY (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.24
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.25
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,70.58
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,68.75
16620,"Charleston, WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.51
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,123.31
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,97.03
16820,"Charlottesville, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,104.55
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,78.31
16940,"Cheyenne, WY (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.79
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,110.7
17020,"Chico, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,100.78
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,83.8
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.7
17420,"Cleveland, TN (Metropolitan Statistical Area)", RPPs: Services: Housing ,69.89
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.53
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)", RPPs: Services: Housing ,117.11
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.62
17820,"Colorado Springs, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,123.25
17860,"Columbia, MO (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.94
17900,"Columbia, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,78.42
17980,"Columbus, GA-AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.4
18020,"Columbus, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,63.24
18140,"Columbus, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,87.1
18580,"Corpus Christi, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.99
18700,"Corvallis, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,119.1
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,99.11
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,49.16
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,117.84
19140,"Dalton, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.89
19180,"Danville, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,52.71
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.15
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.94
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.97
19460,"Decatur, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.43
19500,"Decatur, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,54.99
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,104.04
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,146.15
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.07
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.03
20020,"Dothan, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.24
20100,"Dover, DE (Metropolitan Statistical Area)", RPPs: Services: Housing ,69.38
20220,"Dubuque, IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.9
20260,"Duluth, MN-WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.55
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.95
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,83.5
20740,"Eau Claire, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,68.77
20940,"El Centro, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.76
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.68
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.11
21300,"Elmira, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.56
21340,"El Paso, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.47
21420,"Enid, OK (Metropolitan Statistical Area) *", RPPs: Services: Housing ,58.21
21500,"Erie, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,61.56
21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.81
21780,"Evansville, IN-KY (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.24
21820,"Fairbanks, AK (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.5
22020,"Fargo, ND-MN (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.41
22140,"Farmington, NM (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.7
22180,"Fayetteville, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,69.99
22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.8
22380,"Flagstaff, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,81.55
22420,"Flint, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.96
22500,"Florence, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.16
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,41.98
22540,"Fond du Lac, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.57
22660,"Fort Collins, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,116.94
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.84
23060,"Fort Wayne, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.35
23420,"Fresno, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,96.46
23460,"Gadsden, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,49.24
23540,"Gainesville, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,92.48
23580,"Gainesville, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,91.79
23900,"Gettysburg, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.29
24020,"Glens Falls, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.57
24140,"Goldsboro, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,59.63
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.91
24260,"Grand Island, NE (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.81
24300,"Grand Junction, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,87.77
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,90.85
24420,"Grants Pass, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,87.11
24500,"Great Falls, MT (Metropolitan Statistical Area)", RPPs: Services: Housing ,89.16
24540,"Greeley, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,112.99
24580,"Green Bay, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.91
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.06
24780,"Greenville, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,70.24
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,76.87
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.97
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.88
25220,"Hammond, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.38
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,68.74
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,85.62
25500,"Harrisonburg, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.23
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)", RPPs: Services: Housing ,108.45
25620,"Hattiesburg, MS (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.07
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.12
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.17
25980,"Hinesville, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.47
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,85.41
26300,"Hot Springs, AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.91
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.54
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,106.45
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.04
26620,"Huntsville, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,81.13
26820,"Idaho Falls, ID (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.16
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.91
26980,"Iowa City, IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,81.61
27060,"Ithaca, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.29
27100,"Jackson, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.89
27140,"Jackson, MS (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.1
27180,"Jackson, TN (Metropolitan Statistical Area)", RPPs: Services: Housing ,56.6
27260,"Jacksonville, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,107.97
27340,"Jacksonville, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.28
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,70.68
27620,"Jefferson City, MO (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.64
